date,instance,obj_node_num,randomSeed,obj_iterTimes,obj_time,all_time
22/07/14 21:44:21,ca-citeseer,129193,53659,12,2.17419,20.1123
22/07/14 21:44:21,ca-citeseer,129193,60851,10,2.21816,20.0452
22/07/14 21:44:21,ca-citeseer,129193,18507,10,2.82896,20.0574
22/07/14 21:44:21,ca-citeseer,129193,42937,13,2.38522,20.0014
22/07/14 21:44:21,ca-citeseer,129193,61014,9,2.61095,20.0662
22/07/14 21:44:21,ca-citeseer,129193,13189,18,3.19923,20.0961
22/07/14 21:44:21,ca-citeseer,129193,11689,11,2.41149,20.0054
22/07/14 21:44:21,ca-citeseer,129193,7939,21,5.01528,20.0296
22/07/14 21:52:44,ca-coauthors-dblp,472179,57931,75,259.203,501.149
22/07/14 21:52:45,ca-coauthors-dblp,472179,42959,20,54.9189,502.16
22/07/14 21:52:45,ca-coauthors-dblp,472179,63850,74,297.983,501.454
22/07/14 21:52:46,ca-coauthors-dblp,472179,26272,20,83.1017,502.836
22/07/14 21:52:45,ca-coauthors-dblp,472179,33695,116,404.483,501.758
22/07/14 21:52:46,ca-coauthors-dblp,472179,57862,36,137.8,502.826
22/07/14 21:52:43,ca-coauthors-dblp,472179,56281,74,219.647,500.079
22/07/14 21:52:45,ca-coauthors-dblp,472179,4730,136,441.792,501.358
22/07/14 21:52:44,ca-coauthors-dblp,472179,65065,75,261.502,500.546
22/07/14 21:52:45,ca-coauthors-dblp,472179,27505,75,264.315,501.563
22/07/14 21:52:55,ca-CondMat,12480,22123,12,0.0926486,10.0071
22/07/14 21:52:56,ca-CondMat,12480,38996,9,0.0660925,10.005
22/07/14 21:52:56,ca-CondMat,12480,17201,7,0.0479183,10.0087
22/07/14 21:52:57,ca-CondMat,12480,10206,8,0.10946,10.0073
22/07/14 21:52:57,ca-CondMat,12480,12929,9,0.127903,10.0096
22/07/14 21:52:57,ca-CondMat,12480,41387,11,0.150997,10.0106
22/07/14 21:52:57,ca-CondMat,12480,32603,10,0.147297,10.0051
22/07/14 21:52:57,ca-CondMat,12480,12492,12,0.106855,10.0033
22/07/14 21:52:57,ca-CondMat,12480,45070,9,0.141462,10.0035
22/07/14 21:52:57,ca-CondMat,12480,2664,8,0.090522,10.0197
22/07/14 21:53:06,ca-CSphd,550,6833,3,0.0009222,10.0015
22/07/14 21:53:06,ca-CSphd,550,6364,5,0.0012923,10.0013
22/07/14 21:53:06,ca-CSphd,550,48869,7,0.001718,10.0014
22/07/14 21:53:07,ca-CSphd,550,47266,2,0.001144,10.0014
22/07/14 21:53:07,ca-CSphd,550,37183,3,0.0008914,10.0054
22/07/14 21:53:07,ca-CSphd,550,49577,3,0.0011868,10.0013
22/07/14 21:53:07,ca-CSphd,550,48774,3,0.0009062,10.0017
22/07/14 21:53:07,ca-CSphd,550,48957,5,0.0013767,10.0015
22/07/14 21:53:07,ca-CSphd,550,30380,3,0.0008871,10.0014
22/07/14 21:53:07,ca-CSphd,550,18440,5,0.0016189,10.0012
22/07/14 21:53:27,ca-dblp-2010,121969,25392,72,9.50589,20.0185
22/07/14 21:53:27,ca-dblp-2010,121969,62246,42,5.65682,20.045
22/07/14 21:53:27,ca-dblp-2010,121969,62941,17,2.41414,20.0835
22/07/14 21:53:27,ca-dblp-2010,121969,45644,23,4.80002,20.1659
22/07/14 21:53:27,ca-dblp-2010,121969,26794,43,8.80339,20.0825
22/07/14 21:53:27,ca-dblp-2010,121969,18439,9,2.08821,20.1099
22/07/14 21:53:27,ca-dblp-2010,121969,42645,12,2.68316,20.1326
22/07/14 21:53:27,ca-dblp-2010,121969,58003,11,2.42721,20.006
22/07/14 21:53:27,ca-dblp-2010,121969,24519,11,2.52243,20.0099
22/07/14 21:53:27,ca-dblp-2010,121969,53509,9,1.33889,20.0781
22/07/14 21:53:48,ca-dblp-2012,164949,21131,16,4.13704,20.0961
22/07/14 21:53:48,ca-dblp-2012,164949,21491,14,5.61074,20.0468
22/07/14 21:53:48,ca-dblp-2012,164949,17938,10,4.17777,20.0637
22/07/14 21:53:48,ca-dblp-2012,164949,45714,10,2.73099,20.03
22/07/14 21:53:48,ca-dblp-2012,164949,40127,12,4.86481,20.0727
22/07/14 21:53:48,ca-dblp-2012,164949,47359,11,2.97901,20.1604
22/07/14 21:53:48,ca-dblp-2012,164949,47856,16,5.47531,20.0193
22/07/14 21:53:48,ca-dblp-2012,164949,32613,14,3.67539,20.0099
22/07/14 21:53:48,ca-dblp-2012,164949,50006,11,4.51723,20.0412
22/07/14 21:53:48,ca-dblp-2012,164949,15876,21,8.2749,20.2524
22/07/14 21:53:58,ca-Erdos992,461,20572,1,0.0016881,10.0016
22/07/14 21:53:58,ca-Erdos992,461,24920,1,0.001784,10.0018
22/07/14 21:53:58,ca-Erdos992,461,7177,1,0.0016118,10.002
22/07/14 21:53:58,ca-Erdos992,461,7978,1,0.0022147,10.0059
22/07/14 21:53:58,ca-Erdos992,461,12672,1,0.0017068,10.0013
22/07/14 21:53:58,ca-Erdos992,461,17512,1,0.0022105,10.0014
22/07/14 21:53:58,ca-Erdos992,461,60118,1,0.0017116,10.0018
22/07/14 21:53:58,ca-Erdos992,461,54572,1,0.0016285,10.0014
22/07/14 21:53:58,ca-Erdos992,461,57445,1,0.0017843,10.0018
22/07/14 21:53:59,ca-Erdos992,461,17536,1,0.0016337,10.0015
22/07/14 21:54:08,ca-GrQc,2208,15952,7,0.0062466,10.0014
22/07/14 21:54:08,ca-GrQc,2208,38801,5,0.0044328,10.0025
22/07/14 21:54:08,ca-GrQc,2208,49675,6,0.0058456,10.0016
22/07/14 21:54:08,ca-GrQc,2208,5856,9,0.0066741,10.0014
22/07/14 21:54:08,ca-GrQc,2208,20648,4,0.0042301,10.002
22/07/14 21:54:09,ca-GrQc,2208,42077,5,0.006085,10.0022
22/07/14 21:54:09,ca-GrQc,2208,39591,4,0.0050925,10.0012
22/07/14 21:54:09,ca-GrQc,2208,49941,2,0.0028022,10.0015
22/07/14 21:54:09,ca-GrQc,2208,46699,5,0.0066759,10.002
22/07/14 21:54:09,ca-GrQc,2208,53632,5,0.0064067,10.0018
22/07/14 21:54:19,ca-HepPh,6555,25049,8,0.104209,10.0141
22/07/14 21:54:19,ca-HepPh,6555,44557,6,0.114161,10.0154
22/07/14 21:54:19,ca-HepPh,6555,34446,4,0.099137,10.0101
22/07/14 21:54:19,ca-HepPh,6555,41434,4,0.0939413,10.0104
22/07/14 21:54:19,ca-HepPh,6555,25264,5,0.100462,10.0088
22/07/14 21:54:20,ca-HepPh,6555,18502,8,0.155646,10.0013
22/07/14 21:54:20,ca-HepPh,6555,31230,4,0.10274,10.0023
22/07/14 21:54:20,ca-HepPh,6555,16151,8,0.208319,10.0084
22/07/14 21:54:20,ca-HepPh,6555,43928,7,0.163149,10.0084
22/07/14 21:54:20,ca-HepPh,6555,65095,4,0.107952,10.0019
22/07/14 21:54:43,ca-hollywood-2009,864259,58151,0,0,11.3729
22/07/14 21:54:47,ca-hollywood-2009,864253,11849,0,0,15.9325
22/07/14 21:54:47,ca-hollywood-2009,864254,64278,0,0,15.4888
22/07/14 21:54:47,ca-hollywood-2009,864261,42267,0,0,15.5513
22/07/14 21:54:46,ca-hollywood-2009,864244,29985,0,0,14.8291
22/07/14 21:54:52,ca-hollywood-2009,864115,23007,1,20.4425,20.454
22/07/14 21:54:55,ca-hollywood-2009,864125,24112,1,23.064,23.073
22/07/14 21:54:55,ca-hollywood-2009,864117,34578,1,23.8625,23.8712
22/07/14 21:54:53,ca-hollywood-2009,864121,27895,1,21.1079,21.1215
22/07/14 21:54:53,ca-hollywood-2009,864121,52317,1,21.84,21.8498
22/07/14 21:55:11,ca-MathSciNet,139951,63083,35,9.19701,25.1362
22/07/14 21:55:14,ca-MathSciNet,139952,64437,35,8.3515,25.0176
22/07/14 21:55:14,ca-MathSciNet,139952,1425,35,7.95562,25.0557
22/07/14 21:55:14,ca-MathSciNet,139952,23283,35,7.72528,25.0315
22/07/14 21:55:14,ca-MathSciNet,139952,4497,35,8.8676,25.1174
22/07/14 21:55:19,ca-MathSciNet,139952,9951,18,3.8407,25.0264
22/07/14 21:55:21,ca-MathSciNet,139951,17767,38,11.6466,25.1449
22/07/14 21:55:22,ca-MathSciNet,139952,16316,26,8.85351,25.0942
22/07/14 21:55:22,ca-MathSciNet,139951,5627,35,10.6938,25.0717
22/07/14 21:55:22,ca-MathSciNet,139952,64032,35,12.2286,25.0624
22/07/14 22:12:03,socfb-A-anon,375235,15479,18,107.423,1002.11
22/07/14 22:12:06,socfb-A-anon,375233,13465,18,106.532,1003.73
22/07/14 22:12:06,socfb-A-anon,375235,35915,12,81.4921,1003.02
22/07/14 22:12:07,socfb-A-anon,375231,18399,18,86.823,1003.8
22/07/14 22:12:06,socfb-A-anon,375235,35147,18,90.4037,1002.25
22/07/14 22:12:08,socfb-A-anon,375233,40404,16,94.4148,1000.66
22/07/14 22:12:09,socfb-A-anon,375233,47324,18,96.1045,1001.76
22/07/14 22:12:10,socfb-A-anon,375238,30371,18,111.545,1001.45
22/07/14 22:12:10,socfb-A-anon,375233,61084,16,107.981,1001.04
22/07/14 22:12:13,socfb-A-anon,375233,26346,18,114.687,1003.71
22/07/14 22:28:55,socfb-B-anon,303049,34342,13,85.6436,1001.13
22/07/14 22:28:57,socfb-B-anon,303049,39084,8,73.6642,1000.44
22/07/14 22:28:57,socfb-B-anon,303049,56033,13,94.873,1003.59
22/07/14 22:28:58,socfb-B-anon,303049,24688,13,88.4001,1000.97
22/07/14 22:28:58,socfb-B-anon,303050,201,9,79.9466,1000.82
22/07/14 22:28:56,socfb-B-anon,303049,9150,13,80.2607,1001.72
22/07/14 22:28:58,socfb-B-anon,303050,28468,13,89.4287,1003.78
22/07/14 22:28:57,socfb-B-anon,303050,56856,13,90.0025,1003.05
22/07/14 22:29:05,socfb-B-anon,303050,16072,13,91.9789,1000.78
22/07/14 22:29:07,socfb-B-anon,303050,49034,13,92.5105,1001.42
22/07/14 22:45:36,socfb-Berkeley13,17219,20567,7122,120.453,1000.03
22/07/14 22:45:37,socfb-Berkeley13,17217,2789,12068,175.077,1000.01
22/07/14 22:45:38,socfb-Berkeley13,17214,61393,24252,339.293,1000.01
22/07/14 22:45:38,socfb-Berkeley13,17215,42250,12174,154.265,1000.01
22/07/14 22:45:38,socfb-Berkeley13,17214,13951,10555,135.987,1000.01
22/07/14 22:45:39,socfb-Berkeley13,17212,11470,25031,399.664,1000
22/07/14 22:45:39,socfb-Berkeley13,17215,35697,11650,164.981,1000.01
22/07/14 22:45:39,socfb-Berkeley13,17214,64849,2256,42.5528,1000
22/07/14 22:45:46,socfb-Berkeley13,17215,24602,1136,21.6631,1000
22/07/14 22:45:48,socfb-Berkeley13,17214,29812,64377,818.062,1000.01
22/07/14 22:53:57,socfb-CMU,4986,15373,6483,18.478,500.003
22/07/14 22:53:58,socfb-CMU,4987,56163,4677,19.6795,500.001
22/07/14 22:53:58,socfb-CMU,4987,54020,14321,40.8787,500.002
22/07/14 22:53:58,socfb-CMU,4987,10002,721,2.99698,500.002
22/07/14 22:53:59,socfb-CMU,4986,32012,14081,50.4406,500.014
22/07/14 22:53:59,socfb-CMU,4986,3934,74806,158.269,500.022
22/07/14 22:53:59,socfb-CMU,4987,4105,568,2.46994,500.026
22/07/14 22:53:59,socfb-CMU,4986,12056,11372,33.5521,500.007
22/07/14 22:54:07,socfb-CMU,4987,60560,484,2.07219,500.002
22/07/14 22:54:08,socfb-CMU,4987,37604,1506,6.60272,500.002
22/07/14 23:02:18,socfb-Duke14,7684,14301,45152,305.395,500.002
22/07/14 23:02:19,socfb-Duke14,7684,35703,17571,121.582,500.002
22/07/14 23:02:19,socfb-Duke14,7684,58738,18104,130.582,500.004
22/07/14 23:02:19,socfb-Duke14,7683,2317,17337,126.203,500.002
22/07/14 23:02:20,socfb-Duke14,7684,43324,18581,111.627,500.004
22/07/14 23:02:20,socfb-Duke14,7683,36282,52371,328.776,500.004
22/07/14 23:02:20,socfb-Duke14,7683,12583,57539,368.992,500.002
22/07/14 23:02:20,socfb-Duke14,7684,1107,4253,30.6115,500.005
22/07/14 23:02:28,socfb-Duke14,7684,34951,25322,170.767,500.005
22/07/14 23:02:29,socfb-Duke14,7684,46306,43292,296.693,500.002
22/07/14 23:18:59,socfb-Indiana,23322,45495,31800,604.928,1000.01
22/07/14 23:18:59,socfb-Indiana,23324,8686,20304,470.417,1000.01
22/07/14 23:18:59,socfb-Indiana,23320,39419,19162,416.896,1000
22/07/14 23:19:00,socfb-Indiana,23322,52931,11199,255.036,1000.02
22/07/14 23:19:00,socfb-Indiana,23320,5582,24647,455.598,1000.02
22/07/14 23:19:00,socfb-Indiana,23321,36714,18521,378.065,1000.01
22/07/14 23:19:00,socfb-Indiana,23321,27937,10093,202.05,1000.01
22/07/14 23:19:00,socfb-Indiana,23317,43723,12927,303.122,1000
22/07/14 23:19:08,socfb-Indiana,23320,14151,5152,132.225,1000.01
22/07/14 23:19:09,socfb-Indiana,23320,62709,17436,420.137,1000.02
22/07/14 23:24:00,socfb-MIT,4657,14502,3603,13.3671,300.002
22/07/14 23:24:00,socfb-MIT,4657,7405,63935,261.095,300.002
22/07/14 23:24:00,socfb-MIT,4657,62241,62121,179.106,300.003
22/07/14 23:24:00,socfb-MIT,4658,34829,253,1.0292,300.002
22/07/14 23:24:00,socfb-MIT,4657,3926,26454,84.2698,300.002
22/07/14 23:24:00,socfb-MIT,4657,30405,1061,4.59902,300.002
22/07/14 23:24:01,socfb-MIT,4658,63630,700,3.16646,300.003
22/07/14 23:24:01,socfb-MIT,4657,36921,47864,166.548,300.002
22/07/14 23:24:09,socfb-MIT,4657,9338,13331,56.2173,300.002
22/07/14 23:24:10,socfb-MIT,4658,39768,373,1.65226,300.003
22/07/14 23:40:41,socfb-OR,36550,63208,16421,661.519,1000
22/07/14 23:40:41,socfb-OR,36551,1374,8893,369.567,1000.02
22/07/14 23:40:41,socfb-OR,36551,3028,21080,923.353,1000.02
22/07/14 23:40:41,socfb-OR,36551,22770,11205,479.973,1000.05
22/07/14 23:40:41,socfb-OR,36551,23093,23421,889.76,1000.03
22/07/14 23:40:41,socfb-OR,36549,31581,15624,701.869,1000.03
22/07/14 23:40:42,socfb-OR,36550,34598,21369,810.739,1000.03
22/07/14 23:40:41,socfb-OR,36551,30936,7865,390.812,1000.01
22/07/14 23:40:50,socfb-OR,36551,2098,19637,853.818,1000.02
22/07/14 23:40:50,socfb-OR,36552,37290,5084,234.853,1000.02
22/07/14 23:57:22,socfb-Penn94,31171,35043,13316,342.79,1000.01
22/07/14 23:57:22,socfb-Penn94,31170,20227,8333,302.007,1000.03
22/07/14 23:57:22,socfb-Penn94,31167,30336,21248,613.629,1000.03
22/07/14 23:57:22,socfb-Penn94,31167,13062,23364,683.902,1000.02
22/07/14 23:57:22,socfb-Penn94,31165,41722,29861,825.595,1000.01
22/07/14 23:57:22,socfb-Penn94,31168,21173,30854,844.238,1000.02
22/07/14 23:57:23,socfb-Penn94,31166,11243,12756,374.77,1000.01
22/07/14 23:57:23,socfb-Penn94,31171,39480,5343,126.084,1000.02
22/07/14 23:57:31,socfb-Penn94,31167,38217,31463,991.503,1000.04
22/07/14 23:57:32,socfb-Penn94,31167,6560,34300,993.809,1000.01
22/07/15 00:00:42,socfb-Stanford3,8518,41975,506,3.37274,200.003
22/07/15 00:00:42,socfb-Stanford3,8518,57985,2277,21.203,200.003
22/07/15 00:00:42,socfb-Stanford3,8518,32616,1240,8.31254,200.015
22/07/15 00:00:42,socfb-Stanford3,8518,44909,2718,25.5671,200.005
22/07/15 00:00:42,socfb-Stanford3,8518,29299,747,7.2533,200.009
22/07/15 00:00:42,socfb-Stanford3,8521,21144,1470,9.65459,200.018
22/07/15 00:00:43,socfb-Stanford3,8518,58120,238,2.44006,200.001
22/07/15 00:00:43,socfb-Stanford3,8518,48075,1289,11.1327,200.002
22/07/15 00:00:54,socfb-Stanford3,8518,25113,305,3.07146,200.004
22/07/15 00:00:54,socfb-Stanford3,8518,28465,751,7.45042,200.004
22/07/15 00:17:23,socfb-Texas84,28178,4876,8600,286.065,1000.02
22/07/15 00:17:23,socfb-Texas84,28179,19182,5051,137.327,1000.01
22/07/15 00:17:23,socfb-Texas84,28176,27084,10721,282.093,1000.02
22/07/15 00:17:23,socfb-Texas84,28174,24981,26684,717.639,1000.02
22/07/15 00:17:23,socfb-Texas84,28169,23611,30784,810.049,1000.02
22/07/15 00:17:23,socfb-Texas84,28179,61766,22159,579.452,1000.01
22/07/15 00:17:24,socfb-Texas84,28174,50794,13423,366.462,1000.02
22/07/15 00:17:24,socfb-Texas84,28172,90,10824,243.321,1000
22/07/15 00:17:34,socfb-Texas84,28168,23848,31450,830.804,1000.01
22/07/15 00:17:34,socfb-Texas84,28184,49130,28029,687.256,1000
22/07/15 00:34:04,socfb-UCLA,15226,34329,6807,80.7969,1000
22/07/15 00:34:04,socfb-UCLA,15225,37436,9786,132.986,1000.01
22/07/15 00:34:04,socfb-UCLA,15227,22042,1697,27.8441,1000.01
22/07/15 00:34:04,socfb-UCLA,15227,32911,46951,628.905,1000.02
22/07/15 00:34:04,socfb-UCLA,15225,34884,50761,653.67,1000.01
22/07/15 00:34:04,socfb-UCLA,15227,186,23471,301.947,1000.01
22/07/15 00:34:04,socfb-UCLA,15227,28658,22820,311.385,1000.01
22/07/15 00:34:04,socfb-UCLA,15223,53523,16997,243.233,1000.02
22/07/15 00:34:15,socfb-UCLA,15225,38236,10108,141.174,1000.01
22/07/15 00:34:15,socfb-UCLA,15225,54484,32266,394.654,1000.01
22/07/15 00:50:45,socfb-UCSB37,11264,21861,24230,189.227,1000
22/07/15 00:50:45,socfb-UCSB37,11266,24837,3979,36.2035,1000.01
22/07/15 00:50:45,socfb-UCSB37,11266,62146,27886,236.878,1000.01
22/07/15 00:50:45,socfb-UCSB37,11264,42926,95122,763.401,1000.01
22/07/15 00:50:45,socfb-UCSB37,11266,47931,1479,12.1377,1000
22/07/15 00:50:45,socfb-UCSB37,11265,1515,99089,815.849,1000
22/07/15 00:50:45,socfb-UCSB37,11265,6130,27370,259.273,1000.01
22/07/15 00:50:45,socfb-UCSB37,11262,23729,84532,714.419,1000
22/07/15 00:50:55,socfb-UCSB37,11263,6953,21157,161.991,1000
22/07/15 00:50:56,socfb-UCSB37,11261,36228,116482,889.597,1000.01
22/07/15 01:07:26,socfb-UConn,13231,48360,85936,762.508,1000.01
22/07/15 01:07:26,socfb-UConn,13232,1600,103707,996.344,1000
22/07/15 01:07:26,socfb-UConn,13231,7599,67405,715.458,1000
22/07/15 01:07:26,socfb-UConn,13232,6238,30255,337.881,1000.01
22/07/15 01:07:26,socfb-UConn,13232,33155,49668,535.848,1000
22/07/15 01:07:26,socfb-UConn,13231,42699,18818,218.482,1000
22/07/15 01:07:26,socfb-UConn,13231,4496,31847,343.428,1000.01
22/07/15 01:07:26,socfb-UConn,13235,40465,951,12.4017,1000.01
22/07/15 01:07:36,socfb-UConn,13233,31900,54210,555.844,1000.01
22/07/15 01:07:37,socfb-UConn,13232,3003,86581,860.614,1000
22/07/15 01:24:07,socfb-UF,27313,37374,37483,882.406,1000.03
22/07/15 01:24:07,socfb-UF,27310,50873,11082,249.578,1000.02
22/07/15 01:24:07,socfb-UF,27315,20692,2514,70.8338,1000.02
22/07/15 01:24:07,socfb-UF,27311,49876,31960,755.609,1000.03
22/07/15 01:24:07,socfb-UF,27313,36452,38578,968.978,1000.01
22/07/15 01:24:07,socfb-UF,27313,22791,3565,111.767,1000.01
22/07/15 01:24:07,socfb-UF,27309,54894,32532,797.072,1000.02
22/07/15 01:24:07,socfb-UF,27314,50946,5569,123.366,1000.02
22/07/15 01:24:17,socfb-UF,27316,45824,27296,634.506,1000.02
22/07/15 01:24:18,socfb-UF,27311,18431,9661,275.18,1000
22/07/15 01:40:48,socfb-UIllinois,24097,20353,11368,261.201,1000.01
22/07/15 01:40:48,socfb-UIllinois,24096,32619,13655,287.388,1000.02
22/07/15 01:40:48,socfb-UIllinois,24101,40986,35677,775.157,1000.03
22/07/15 01:40:48,socfb-UIllinois,24099,33049,7325,166.048,1000.01
22/07/15 01:40:48,socfb-UIllinois,24097,19028,26806,547.312,1000
22/07/15 01:40:48,socfb-UIllinois,24098,60323,16263,342.685,1000.01
22/07/15 01:40:48,socfb-UIllinois,24097,47293,46403,943.37,1000.01
22/07/15 01:40:48,socfb-UIllinois,24097,56501,10706,225.41,1000.02
22/07/15 01:40:58,socfb-UIllinois,24096,55308,47380,999.771,1000
22/07/15 01:40:58,socfb-UIllinois,24096,16741,19456,467.674,1000
22/07/15 01:57:29,socfb-Wisconsin87,18388,27970,20412,319.627,1000.02
22/07/15 01:57:29,socfb-Wisconsin87,18387,1559,37142,564.159,1000
22/07/15 01:57:29,socfb-Wisconsin87,18387,20013,47949,756.752,1000.01
22/07/15 01:57:29,socfb-Wisconsin87,18390,65456,48244,589.08,1000.01
22/07/15 01:57:29,socfb-Wisconsin87,18388,51488,8146,141.666,1000.01
22/07/15 01:57:29,socfb-Wisconsin87,18389,52981,20042,312.425,1000
22/07/15 01:57:29,socfb-Wisconsin87,18388,60896,10689,147.283,1000.01
22/07/15 01:57:29,socfb-Wisconsin87,18389,38755,58352,809.614,1000.01
22/07/15 01:57:38,socfb-Wisconsin87,18388,61196,7270,122.806,1000.01
22/07/15 01:57:39,ia-email-EU,820,15712,1,0.0158189,10.009
22/07/15 01:57:39,ia-email-EU,820,7371,1,0.0147699,10.0028
22/07/15 01:57:39,ia-email-EU,820,47048,1,0.0156265,10.0087
22/07/15 01:57:39,ia-email-EU,820,7412,1,0.013641,10.0048
22/07/15 01:57:39,ia-email-EU,820,43677,1,0.0158673,10.0022
22/07/15 01:57:39,ia-email-EU,820,59446,1,0.014612,10.0055
22/07/15 01:57:39,ia-email-EU,820,1955,1,0.0159048,10.0055
22/07/15 01:57:39,ia-email-EU,820,17499,1,0.0129299,10.0046
22/07/15 01:57:39,socfb-Wisconsin87,18387,15702,53194,748.457,1000
22/07/15 01:57:49,ia-email-EU,820,44821,1,0.0152239,10.0038
22/07/15 01:57:50,ia-email-univ,594,49092,15,0.0025578,10.0018
22/07/15 01:57:50,ia-email-univ,594,41997,10,0.0017035,10.0018
22/07/15 01:57:50,ia-email-univ,594,19688,30,0.0042274,10.0023
22/07/15 01:57:50,ia-email-univ,594,19539,10,0.0018799,10.0025
22/07/15 01:57:50,ia-email-univ,594,34143,15,0.0027185,10.0019
22/07/15 01:57:49,ia-email-EU,820,43869,1,0.0162329,10.0067
22/07/15 01:57:50,ia-email-univ,594,22138,37,0.0054607,10.0022
22/07/15 01:57:50,ia-email-univ,594,6481,10,0.0015836,10.0023
22/07/15 01:57:50,ia-email-univ,594,30476,20,0.0032821,10.0012
22/07/15 01:57:59,ia-email-univ,594,226,13,0.0024055,10.0013
22/07/15 01:58:00,ia-enron-large,12781,63048,6,0.114046,10.0066
22/07/15 01:58:00,ia-enron-large,12781,60776,7,0.0872683,10.0133
22/07/15 01:58:00,ia-enron-large,12781,3721,11,0.134625,10.0121
22/07/15 01:58:00,ia-enron-large,12781,30078,6,0.106963,10.0065
22/07/15 01:58:00,ia-enron-large,12781,49151,9,0.177802,10.0048
22/07/15 01:58:00,ia-enron-large,12781,43086,5,0.108514,10.0165
22/07/15 01:58:00,ia-enron-large,12781,21984,7,0.1238,10.0107
22/07/15 01:58:00,ia-enron-large,12781,6126,6,0.111657,10.0091
22/07/15 01:58:00,ia-email-univ,594,16101,9,0.00185,10.0013
22/07/15 01:58:10,ia-enron-large,12781,38695,5,0.115852,10.0078
22/07/15 01:58:10,ia-enron-large,12781,62699,6,0.0693774,10.003
22/07/15 01:58:10,ia-fb-messages,578,12266,84,0.0128039,10.002
22/07/15 01:58:10,ia-fb-messages,578,39247,114,0.0179285,10.0038
22/07/15 01:58:10,ia-fb-messages,578,43006,80,0.0126248,10.0019
22/07/15 01:58:10,ia-fb-messages,578,2784,84,0.0131707,10.0009
22/07/15 01:58:10,ia-fb-messages,578,4359,214,0.0352561,10.0009
22/07/15 01:58:10,ia-fb-messages,578,39197,29,0.004481,10.0023
22/07/15 01:58:10,ia-fb-messages,578,52048,30,0.0046151,10.0021
22/07/15 01:58:10,ia-fb-messages,578,15425,76,0.0120917,10.0019
22/07/15 01:58:20,ia-fb-messages,578,38210,71,0.0130226,10.0013
22/07/15 01:58:20,ia-fb-messages,578,43672,37,0.0050897,10.0012
22/07/15 01:58:21,ia-reality,81,52847,0,0,10.0017
22/07/15 01:58:22,ia-reality,81,40862,0,0,10.0021
22/07/15 01:58:22,ia-reality,81,26784,0,0,10.0022
22/07/15 01:58:22,ia-reality,81,59165,0,0,10.0023
22/07/15 01:58:22,ia-reality,81,61783,0,0,10.0025
22/07/15 01:58:22,ia-reality,81,33387,0,0,10.0011
22/07/15 01:58:21,ia-reality,81,17036,0,0,10.0013
22/07/15 01:58:22,ia-reality,81,31999,0,0,10.0032
22/07/15 01:58:31,ia-reality,81,56500,0,0,10.0018
22/07/15 01:58:31,ia-reality,81,53495,0,0,10.0019
22/07/15 01:58:32,ia-wiki-Talk,17288,63513,13,0.658482,10.0149
22/07/15 01:58:32,ia-wiki-Talk,17288,38328,20,0.936724,10.0137
22/07/15 01:58:32,ia-wiki-Talk,17288,29061,18,0.850502,10.0031
22/07/15 01:58:32,ia-wiki-Talk,17288,44407,34,1.59242,10.0262
22/07/15 01:58:32,ia-wiki-Talk,17288,47191,20,0.944582,10.0099
22/07/15 01:58:32,ia-wiki-Talk,17288,12892,11,0.360327,10.0269
22/07/15 01:58:32,ia-wiki-Talk,17288,27668,27,0.80184,10.0147
22/07/15 01:58:32,ia-wiki-Talk,17288,46958,32,1.49749,10.0274
22/07/15 01:58:41,ia-wiki-Talk,17288,55370,20,0.882038,10.0061
22/07/15 01:58:42,ia-wiki-Talk,17288,62037,17,0.424746,10.0352
22/07/15 01:58:42,inf-power,2203,59880,36,0.0239266,10.0027
22/07/15 01:58:42,inf-power,2203,64251,45,0.0280281,10.002
22/07/15 01:58:42,inf-power,2203,38692,45,0.0281102,10.0016
22/07/15 01:58:42,inf-power,2203,13381,16,0.0108949,10.0044
22/07/15 01:58:42,inf-power,2203,18770,46,0.0335891,10.0023
22/07/15 01:58:42,inf-power,2203,37488,56,0.0643471,10.0016
22/07/15 01:58:42,inf-power,2203,61120,45,0.0254835,10.0027
22/07/15 01:58:42,inf-power,2203,50892,37,0.0238952,10.0023
22/07/15 01:58:52,inf-power,2203,64035,45,0.0468885,10.0014
22/07/15 01:58:52,inf-power,2203,9894,47,0.0407413,10.0017
22/07/15 02:15:24,inf-roadNet-CA,1001605,36081,809,948.586,1000.28
22/07/15 02:15:24,inf-roadNet-CA,1001590,6772,950,995.349,1000.72
22/07/15 02:15:24,inf-roadNet-CA,1001509,51787,965,972.594,1000.76
22/07/15 02:15:24,inf-roadNet-CA,1001617,55872,890,979.112,1000.86
22/07/15 02:15:24,inf-roadNet-CA,1001525,63005,875,989.027,1000.66
22/07/15 02:15:24,inf-roadNet-CA,1001493,54627,905,996.216,1000.31
22/07/15 02:15:25,inf-roadNet-CA,1001530,49684,798,994.495,1001.22
22/07/15 02:15:24,inf-roadNet-CA,1001528,28714,852,978.165,1001.01
22/07/15 02:15:33,inf-roadNet-CA,1001487,40472,839,997.461,1000.22
22/07/15 02:15:34,inf-roadNet-CA,1001566,23878,851,987.066,1000.91
22/07/15 02:32:07,inf-roadNet-PA,555340,25475,1399,838.358,1000.29
22/07/15 02:32:07,inf-roadNet-PA,555313,3573,1533,968.15,1000.35
22/07/15 02:32:06,inf-roadNet-PA,555309,62036,1590,961.341,1000.05
22/07/15 02:32:07,inf-roadNet-PA,555295,14785,1507,987.443,1000.35
